Protein.Ids,Gene_Symbol,First.Protein.Description,log2FC,log2.protein.intensity,P_value,Adjusted_P_value,Condition
Q9ER00,Stx12,Syntaxin-12,-0.1256543731,22.69699799,0.08229878197,0.1918350594,Not_sig
Q9ER04,Tmprss5,Transmembrane protease serine 5,0.01321613147,18.16559045,0.9351179209,0.9635922742,Not_sig
Q9ER35,Fn3k,Fructosamine-3-kinase,0.4175538893,18.12885314,0.3033680067,0.4519202406,Not_sig
Q9ER58,Spock2,Testican-2,-0.3157946608,20.54785238,0.03861110056,0.1184032466,Not_sig
Q9ER72,Cars1,"Cysteine--tRNA ligase, cytoplasmic",-0.01489684876,20.22990516,0.8656321141,0.9141562517,Not_sig
Q9ER88,Dap3,"28S ribosomal protein S29, mitochondrial",0.1012720057,19.6120077,0.5729078754,0.7006075202,Not_sig
Q9ERA0,Tfcp2,Alpha-globin transcription factor CP2,-0.2357878166,19.34498381,0.6387678392,0.7546024767,Not_sig
Q9ERB0,Snap29,Synaptosomal-associated protein 29,0.1294171029,19.81896613,0.8052205282,0.8763479066,Not_sig
Q9ERD7,Tubb3,Tubulin beta-3 chain,0.05052433116,25.93572853,0.6593615855,0.7735632433,Not_sig
Q9ERE7,Mesd,LRP chaperone MESD,-0.3206932999,20.31365515,0.007655109718,0.04184051443,Not_sig
Q9ERF3,Wdr61,WD repeat-containing protein 61,-0.05960697629,20.0470241,0.6658428356,0.7774785933,Not_sig
Q9ERG0,Lima1,LIM domain and actin-binding protein 1,0.2148665475,19.83281668,0.148419981,0.2820864847,Not_sig
Q9ERG2,Strn3,Striatin-3,0.05710049009,20.78013127,0.481364213,0.6208218383,Not_sig
Q9ERI6,Rdh14,Retinol dehydrogenase 14,0.02541034547,18.55275501,0.9460377526,0.9702038918,Not_sig
Q9ERK4,Cse1l,Exportin-2,0.2138957274,22.40766618,0.01987449537,0.07684536936,Not_sig
Q9ERR1,Ndel1,Nuclear distribution protein nudE-like 1,0.2183965322,19.7645848,0.1585016769,0.2928069625,Not_sig
Q9ERR7,Selenof,Selenoprotein F,-0.2897317734,20.16401479,0.01079226722,0.05145839136,Not_sig
Q9ERS2,Ndufa13,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13,0.2136295622,24.09526978,0.03890419752,0.1190157211,Not_sig
Q9ERU9,Ranbp2,E3 SUMO-protein ligase RanBP2,-0.2203679913,19.86123697,0.08694015329,0.1989581964,Not_sig
Q9ES00,Ube4b,Ubiquitin conjugation factor E4 B,0.02628741926,20.11876017,0.7644641947,0.8478280396,Not_sig
Q9ES28,Arhgef7,Rho guanine nucleotide exchange factor 7,0.1854835696,20.31833897,0.1877254412,0.3309723984,Not_sig
Q9ES34,Ube3b,Ubiquitin-protein ligase E3B,0.6192975117,18.99294301,0.02738571228,0.09468622403,Not_sig
Q9ES56,Trappc4,Trafficking protein particle complex subunit 4,-0.039598587,19.77598379,0.7990686741,0.8727460216,Not_sig
Q9ES74,Nek7,Serine/threonine-protein kinase Nek7,0.3398238824,21.72896289,0.006513534902,0.03756826164,Not_sig
Q9ES89,Extl2,Exostosin-like 2,-0.9085862941,19.60563068,0.002224639206,0.01993013278,Down
Q9ES97,Rtn3,Reticulon-3,-0.1546259249,24.12300659,0.3119576936,0.4614801625,Not_sig
Q9ESB3,Hrg,Histidine-rich glycoprotein,0.4026708531,22.77324035,0.003734377004,0.02709726312,Not_sig
Q9ESD7,Dysf,Dysferlin,0.2642984241,20.29356838,0.02415443897,0.0876052281,Not_sig
Q9ESJ4,Nckipsd,NCK-interacting protein with SH3 domain,0.2415410048,20.57430213,0.002757406004,0.02242685873,Not_sig
Q9ESL4,Map3k20,Mitogen-activated protein kinase kinase kinase 20,0.8374681512,18.38178767,0.0005771252463,0.00976516346,Up
Q9ESN6,Trim2,Tripartite motif-containing protein 2,-0.1045905084,21.82077415,0.2011819324,0.3463843807,Not_sig
Q9ESN9,Mapk8ip3,C-Jun-amino-terminal kinase-interacting protein 3,0.09877318367,20.06509269,0.4449617924,0.5873434222,Not_sig
Q9EST5,Anp32b,Acidic leucine-rich nuclear phosphoprotein 32 family member B,-0.6572191968,22.95973304,0.000002857329221,0.0008931827866,Down
Q9ESW4,Agk,"Acylglycerol kinase, mitochondrial",0.154482627,21.61821422,0.1012945539,0.2193376977,Not_sig
Q9ESX5,Dkc1,H/ACA ribonucleoprotein complex subunit DKC1,-0.2339302582,18.71489975,0.1460396648,0.2794528092,Not_sig
Q9ESZ8,Gtf2i,General transcription factor II-I,-0.2468233871,19.40423922,0.1967783561,0.3414158048,Not_sig
Q9ET01,Pygl,"Glycogen phosphorylase, liver form",-0.4338177169,20.25961175,0.001829012107,0.01778930589,Not_sig
Q9ET22,Dpp7,Dipeptidyl peptidase 2,-0.1743498834,20.20770805,0.09718760071,0.2132216782,Not_sig
Q9ET30,Tm9sf3,Transmembrane 9 superfamily member 3,0.008259352686,20.44758662,0.9394281631,0.9664737909,Not_sig
Q9ET54,Palld,Palladin,0.06049712933,19.02555652,0.7794177289,0.8574370391,Not_sig
Q9ET78,Jph2,Junctophilin-2,1.282188191,20.76208643,0.0128352933,0.05740409575,Not_sig
Q9ET80,Jph1,Junctophilin-1,2.00186925,17.33578047,0.08226155088,0.1918350594,Not_sig
Q9JHH6,Cpb2,Carboxypeptidase B2,0.107351465,19.07319856,0.5943056326,0.7178220907,Not_sig
Q9JHH9,Copz2,Coatomer subunit zeta-2,0.08291875026,19.61633139,0.5797128939,0.7076495049,Not_sig
Q9JHI5,Ivd,"Isovaleryl-CoA dehydrogenase, mitochondrial",0.1644189927,22.59540303,0.08090963632,0.1904520417,Not_sig
Q9JHJ0,Tmod3,Tropomodulin-3,-0.07680244631,20.64782255,0.6061058262,0.7281648381,Not_sig
Q9JHK4,Rabggta,Geranylgeranyl transferase type-2 subunit alpha,0.3052608727,21.50401862,0.001803916403,0.01770481915,Not_sig
Q9JHL1,Slc9a3r2,Na(+)/H(+) exchange regulatory cofactor NHE-RF2,0.1789907063,20.99743799,0.2687253932,0.4190655105,Not_sig
Q9JHQ5,Lztfl1,Leucine zipper transcription factor-like protein 1,-0.154130403,21.06067622,0.2578016539,0.4094853017,Not_sig
Q9JHR7,Ide,Insulin-degrading enzyme,0.1059685061,20.85273363,0.6774608772,0.786452725,Not_sig
Q9JHS3,Lamtor2,Ragulator complex protein LAMTOR2,-0.190271127,22.09786377,0.002762303991,0.02242685873,Not_sig
Q9JHU2,Palmd,Palmdelphin,-0.118984388,21.16230629,0.4727783542,0.6120191017,Not_sig
Q9JHU4,Dync1h1,Cytoplasmic dynein 1 heavy chain 1,0.1424686691,24.41409496,0.1590897789,0.2936097078,Not_sig
Q9JHU9,Isyna1,Inositol-3-phosphate synthase 1,-0.225561369,21.11439066,0.09559008667,0.2109270003,Not_sig
Q9JHW2,Nit2,Omega-amidase NIT2,0.08107585509,21.45826228,0.3675177427,0.5144466824,Not_sig
Q9JHW4,Eefsec,Selenocysteine-specific elongation factor,0.1107310769,19.3225648,0.5213064318,0.6546718539,Not_sig
Q9JI10,Stk3,Serine/threonine-protein kinase 3,-0.1469512537,20.36502409,0.283185133,0.4322078606,Not_sig
Q9JI46,Nudt3,Diphosphoinositol polyphosphate phosphohydrolase 1,0.05291951468,23.07152583,0.6458259284,0.7610595841,Not_sig
Q9JI75,Nqo2,Ribosyldihydronicotinamide dehydrogenase [quinone],0.1859582279,20.74248427,0.1162771508,0.2408688107,Not_sig
Q9JI78,Ngly1,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase,0.2089313522,19.56133152,0.1514187924,0.2850704695,Not_sig
Q9JI90,Rnf14,E3 ubiquitin-protein ligase RNF14,0.03674147215,21.37313054,0.7361353643,0.8303780628,Not_sig
Q9JI91,Actn2,Alpha-actinin-2,1.05691441,24.24369787,0.04175750517,0.1240720278,Not_sig
Q9JIA1,Lgi1,Leucine-rich glioma-inactivated protein 1,0.5021722869,19.49136537,0.005511519044,0.03388432287,Not_sig
Q9JIF0,Prmt1,Protein arginine N-methyltransferase 1,-0.02849043481,20.90669845,0.8049711002,0.8763479066,Not_sig
Q9JIF7,Copb1,Coatomer subunit beta,-0.1748047745,21.96029669,0.09112206226,0.205091681,Not_sig
Q9JIF9,Myot,Myotilin,0.9199643304,23.55395486,0.07602847856,0.183548142,Not_sig
Q9JIG7,Ccdc22,Coiled-coil domain-containing protein 22,-0.2899524199,20.17327548,0.1376164544,0.2687667628,Not_sig
Q9JII5,Dazap1,DAZ-associated protein 1,-0.5042971017,21.47131726,0.0005490776835,0.009565956206,Not_sig
Q9JII6,Akr1a1,Aldo-keto reductase family 1 member A1,0.1289612835,23.09503724,0.08155540526,0.1910955084,Not_sig
Q9JIK5,Ddx21,Nucleolar RNA helicase 2,-0.714689807,18.98469026,0.00130349475,0.01472839862,Down
Q9JIQ3,Diablo,"Diablo homolog, mitochondrial",0.01123778938,21.07415228,0.9520912168,0.9724350462,Not_sig
Q9JIS8,Slc12a4,Solute carrier family 12 member 4,0.1141727644,16.94606761,0.766137434,0.8485737449,Not_sig
Q9JIW9,Ralb,Ras-related protein Ral-B,0.1212713989,19.96912261,0.4104059574,0.5526029511,Not_sig
Q9JIX8,Acin1,Apoptotic chromatin condensation inducer in the nucleus,-0.9187919166,19.95343942,0.0001005723744,0.004064431837,Down
Q9JIY5,Htra2,"Serine protease HTRA2, mitochondrial",-0.03413829686,20.13724943,0.8193903174,0.8856146462,Not_sig
Q9JIZ9,Plscr3,Phospholipid scramblase 3,-0.01191463039,20.15839498,0.9629600222,0.9770153081,Not_sig
Q9JJ28,Flii,Protein flightless-1 homolog,0.02424264688,19.46044864,0.843641875,0.9012187312,Not_sig
Q9JJ59,Abcb9,ATP-binding cassette sub-family B member 9,0.1239536493,23.02019641,0.1877298985,0.3309723984,Not_sig
Q9JJC6,Rilpl1,RILP-like protein 1,0.02727989275,19.2257377,0.810506036,0.8792553423,Not_sig
Q9JJH1,Rnase4,Ribonuclease 4,0.7730518096,21.36623942,0.0009180766064,0.01231833313,Up
Q9JJI8,Rpl38,60S ribosomal protein L38,-0.7713475182,19.45690885,0.04387184632,0.128457841,Not_sig
Q9JJK2,Lancl2,LanC-like protein 2,0.2130777703,19.9321931,0.03386443558,0.1087301441,Not_sig
Q9JJL8,Sars2,"Serine--tRNA ligase, mitochondrial",-0.1228351274,18.52815716,0.3925622922,0.5401792751,Not_sig
Q9JJR8,Tmem9b,Transmembrane protein 9B,-0.08468810066,18.77610062,0.752173444,0.8407808389,Not_sig
Q9JJU8,Sh3bgrl,SH3 domain-binding glutamic acid-rich-like protein,-0.1533103481,23.10899515,0.1250020719,0.2523801072,Not_sig
Q9JJV2,Pfn2,Profilin-2,0.2103559542,23.82299815,0.3730271876,0.5196499506,Not_sig
Q9JJW5,Myoz2,Myozenin-2,1.222825793,20.27618357,0.09688029673,0.2129139395,Not_sig
Q9JJX6,P2rx4,P2X purinoceptor 4,-0.01982123854,18.64027763,0.9468881897,0.9702305566,Not_sig
Q9JJZ2,Tuba8,Tubulin alpha-8 chain,0.2227414002,21.95973636,0.2424921249,0.3927403695,Not_sig
Q9JK37,Myoz1,Myozenin-1,1.058366267,23.12431745,0.02831026214,0.09665932361,Not_sig
Q9JK42,Pdk2,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial",0.6770630879,19.86349232,0.01142614098,0.05321993068,Not_sig
Q9JK48,Sh3glb1,Endophilin-B1,-0.2508678494,19.48493932,0.01917913824,0.07475028446,Not_sig
Q9JK53,Prelp,Prolargin,0.1198349134,25.63598203,0.3270459104,0.4742599778,Not_sig
Q9JK81,Myg1,MYG1 exonuclease,-0.1143910644,21.06558445,0.07289783618,0.1790817462,Not_sig
Q9JK92,Hspb8,Heat shock protein beta-8,-0.1064244767,23.14421961,0.3630864006,0.5106445001,Not_sig
Q9JKB1,Uchl3,Ubiquitin carboxyl-terminal hydrolase isozyme L3,-0.2195791594,21.89917457,0.1923909121,0.3367061089,Not_sig
Q9JKB3,Ybx3,Y-box-binding protein 3,0.06713106736,21.62371061,0.6416582482,0.7575489784,Not_sig
Q9JKC8,Ap3m1,AP-3 complex subunit mu-1,-0.1744352046,20.29073841,0.159784801,0.2943242192,Not_sig
Q9JKF1,Iqgap1,Ras GTPase-activating-like protein IQGAP1,-0.1121963095,22.21377712,0.2097621845,0.3557120149,Not_sig
Q9JKF7,Mrpl39,"39S ribosomal protein L39, mitochondrial",-0.3086316349,19.18281253,0.08635942355,0.1984605983,Not_sig
Q9JKK1,Stx6,Syntaxin-6,-0.08383134153,20.40715586,0.3618226226,0.5096168356,Not_sig
Q9JKK7,Tmod2,Tropomodulin-2,0.1272870821,21.94308961,0.2255805471,0.374238617,Not_sig
Q9JKL5,Tesc,Calcineurin B homologous protein 3,0.1115247347,17.50107718,0.8859946269,0.9267077279,Not_sig
Q9JKR6,Hyou1,Hypoxia up-regulated protein 1,-0.4576251411,21.95652507,0.0004271446806,0.008523911655,Not_sig
Q9JKS4,Ldb3,LIM domain-binding protein 3,0.8884940959,25.03574589,0.0426084449,0.1255274987,Not_sig
Q9JKS5,Habp4,Intracellular hyaluronan-binding protein 4,-1.083832812,18.94896844,0.0002983096072,0.007129599612,Down
Q9JKV1,Adrm1,Proteasomal ubiquitin receptor ADRM1,-0.3171503371,20.22198021,0.1798992713,0.3213840452,Not_sig
Q9JKX6,Nudt5,ADP-sugar pyrophosphatase,-0.1690852191,21.72525569,0.06089680553,0.1596088995,Not_sig
Q9JKY5,Hip1r,Huntingtin-interacting protein 1-related protein,-0.1519969438,19.28106133,0.2885494097,0.4364766387,Not_sig
Q9JKZ2,Slc5a3,Sodium/myo-inositol cotransporter,0.6076578053,18.16034274,0.03495507488,0.1108173212,Not_sig
Q9JL04,Fmn2,Formin-2,0.9125029237,16.62024874,0.05547802746,0.1492948466,Not_sig
Q9JL15,Lgals8,Galectin-8,0.1080328465,19.78898281,0.3586346261,0.5067808765,Not_sig
Q9JL26,Fmnl1,Formin-like protein 1,-0.5305158388,20.24676255,0.004003924735,0.02797717025,Not_sig
Q9JL56,Gde1,Glycerophosphodiester phosphodiesterase 1,-0.008071228286,19.80130836,0.9600379247,0.9760623915,Not_sig
Q9JL62,Gltp,Glycolipid transfer protein,0.4822392929,21.20299177,0.003713321977,0.02708993428,Not_sig
Q9JLB0,Pals2,MAGUK p55 subfamily member 6,0.212541715,23.45076859,0.07040437634,0.1744823948,Not_sig
Q9JLB2,Pals1,MAGUK p55 subfamily member 5,0.2233169013,19.28752599,0.2883325636,0.4363212201,Not_sig
Q9JLC4,Sorcs1,VPS10 domain-containing receptor SorCS1,0.4490416008,19.8838433,0.06822979132,0.171088998,Not_sig
Q9JLC8,Sacs,Sacsin,0.2780739943,19.54761284,0.03799897155,0.1169010999,Not_sig
Q9JLH8,Tmod4,Tropomodulin-4,1.365483179,20.52302046,0.01661860777,0.06794639598,Not_sig
Q9JLI6,Scly,Selenocysteine lyase,-0.02619449356,19.44285453,0.8536971594,0.9076991511,Not_sig
Q9JLI8,Sart3,Squamous cell carcinoma antigen recognized by T-cells 3,-0.1712172215,19.83695255,0.1427607547,0.2752718803,Not_sig
Q9JLJ2,Aldh9a1,4-trimethylaminobutyraldehyde dehydrogenase,0.001818080831,22.33814353,0.9755953816,0.9844464404,Not_sig
Q9JLK7,Cabp1,Calcium-binding protein 1,0.1603400089,19.0586855,0.3639905796,0.5117279326,Not_sig
Q9JLM8,Dclk1,Serine/threonine-protein kinase DCLK1,0.02529255584,21.63902002,0.8089036869,0.8782683635,Not_sig
Q9JLN9,Mtor,Serine/threonine-protein kinase mTOR,0.02218298295,20.72314338,0.8183481801,0.8852513269,Not_sig
Q9JLQ0,Cd2ap,CD2-associated protein,-0.2861489685,20.86164232,0.0198316105,0.07675716453,Not_sig
Q9JLT4,Txnrd2,"Thioredoxin reductase 2, mitochondrial",-0.1556569854,20.0574688,0.2077232058,0.353981078,Not_sig
Q9JLV1,Bag3,BAG family molecular chaperone regulator 3,-0.08229688013,23.74400076,0.3558261861,0.5035822856,Not_sig
Q9JLV5,Cul3,Cullin-3,0.1496236534,20.76016597,0.1055112773,0.2255869781,Not_sig
Q9JLV6,Pnkp,Bifunctional polynucleotide phosphatase/kinase,-1.082306267,19.08890637,0.0001667747713,0.005321283942,Down
Q9JLY7,Dusp14,Dual specificity protein phosphatase 14,0.8942336892,18.2234054,0.02094528005,0.08009475089,Not_sig
Q9JLZ3,Auh,"Methylglutaconyl-CoA hydratase, mitochondrial",-0.01304316376,23.3533584,0.8717455954,0.9185878084,Not_sig
Q9JM13,Rabgef1,Rab5 GDP/GTP exchange factor,-0.08356752039,20.57904541,0.4791885099,0.6188506794,Not_sig
Q9JM14,Nt5c,"5'(3')-deoxyribonucleotidase, cytosolic type",-0.02764119955,22.40240767,0.7696386646,0.8494910293,Not_sig
Q9JM52,Mink1,Misshapen-like kinase 1,-0.4924616353,18.02118912,0.4824730333,0.6209952472,Not_sig
Q9JM62,Reep6,Receptor expression-enhancing protein 6,0.03944591448,19.9421413,0.8162702022,0.8835033267,Not_sig
Q9JM76,Arpc3,Actin-related protein 2/3 complex subunit 3,-0.1196793921,22.35394545,0.1159796314,0.2406435759,Not_sig
Q9JM96,Cdc42ep4,Cdc42 effector protein 4,-0.164032271,20.98700772,0.3896631458,0.5368585439,Not_sig
Q9JMA1,Usp14,Ubiquitin carboxyl-terminal hydrolase 14,0.02671274947,22.24273297,0.7415246575,0.8325279772,Not_sig
Q9JMC3,Dnaja4,DnaJ homolog subfamily A member 4,0.3127814875,20.92567028,0.002666582547,0.02190484325,Not_sig
Q9JMD0,Znf207,BUB3-interacting and GLEBS motif-containing protein ZNF207,-0.3699377326,21.07822415,0.001704785659,0.0172007925,Not_sig
Q9JMD3,Stard10,START domain-containing protein 10,0.03934833495,21.70241603,0.7352663305,0.8300954032,Not_sig
Q9JME5,Ap3b2,AP-3 complex subunit beta-2,-0.0223604806,21.82573594,0.8139496693,0.8819902339,Not_sig
Q9JME7,Trappc2l,Trafficking protein particle complex subunit 2-like protein,0.293545251,19.25574432,0.1093530644,0.2316709796,Not_sig
Q9JMG7,Hdgfl3,Hepatoma-derived growth factor-related protein 3,-0.1043050643,22.38224588,0.4089239471,0.5515785446,Not_sig
Q9JMH3,Neu2,Sialidase-2,1.358978383,17.38074282,0.0004488850446,0.008587093233,Up
Q9JMH6,Txnrd1,"Thioredoxin reductase 1, cytoplasmic",0.05403705642,23.11070035,0.5171550716,0.6513837266,Not_sig
Q9JMH9,Myo18a,Unconventional myosin-XVIIIa,0.07050061657,21.51379515,0.3241606913,0.4713824796,Not_sig
Q9QUH0,Glrx,Glutaredoxin-1,-0.08832040064,21.91339325,0.344222604,0.4919205149,Not_sig
Q9QUI0,Rhoa,Transforming protein RhoA,-0.07519422446,24.4051972,0.5742159835,0.7017583639,Not_sig
Q9QUJ7,Acsl4,Long-chain-fatty-acid--CoA ligase 4,-0.9832610576,19.68836978,0.3185715137,0.466571225,Not_sig
Q9QUM9,Psma6,Proteasome subunit alpha type-6,-0.2937719096,23.3613966,0.000439102301,0.008552599551,Not_sig
Q9QUP5,Hapln1,Hyaluronan and proteoglycan link protein 1,1.60611922,19.46217533,0.008283743468,0.04403042472,Up
Q9QUR6,Prep,Prolyl endopeptidase,0.1072954439,22.77095243,0.116527222,0.2411370836,Not_sig
Q9QUR7,Pin1,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,0.1632953958,21.6885752,0.1185876464,0.2442472184,Not_sig
Q9QUR8,Sema7a,Semaphorin-7A,0.1285295078,19.52077493,0.2855591636,0.4343588868,Not_sig
Q9QWR8,Naga,Alpha-N-acetylgalactosaminidase,-0.1822753234,20.51433806,0.1849728339,0.3277739187,Not_sig
Q9QWY8,Asap1,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1",0.06952750945,19.63226815,0.4604978689,0.600752171,Not_sig
Q9QX11,Cyth1,Cytohesin-1,0.04354422495,18.9986994,0.8773818914,0.9217941114,Not_sig
Q9QX47,Son,Protein SON,-0.9652091823,18.34217374,0.01303096045,0.05774089543,Not_sig
Q9QX60,Dguok,"Deoxyguanosine kinase, mitochondrial",0.007919625766,19.4402815,0.9543128891,0.9728710441,Not_sig
Q9QXB9,Drg2,Developmentally-regulated GTP-binding protein 2,0.1844159131,21.45192745,0.03295026597,0.1067057281,Not_sig
Q9QXC1,Fetub,Fetuin-B,0.3591890883,22.80072062,0.01194981153,0.05485723803,Not_sig
Q9QXD6,Fbp1,"Fructose-1,6-bisphosphatase 1",0,15.11704145,1,1,Not_sig
Q9QXD8,Limd1,LIM domain-containing protein 1,-0.07980038264,18.04766319,0.6816767324,0.789679438,Not_sig
Q9QXE7,Tbl1x,F-box-like/WD repeat-containing protein TBL1X,-0.6161537088,16.74199959,0.2317003941,0.3809210263,Not_sig
Q9QXF8,Gnmt,Glycine N-methyltransferase,0,15.11704145,1,1,Not_sig
Q9QXG4,Acss2,"Acetyl-coenzyme A synthetase, cytoplasmic",-0.1270525984,21.30638841,0.1723730602,0.3118044382,Not_sig
Q9QXK3,Copg2,Coatomer subunit gamma-2,-0.309612112,20.86772454,0.008885178451,0.04559057375,Not_sig
Q9QXL2,Kif21a,Kinesin-like protein KIF21A,-0.01464798744,22.39982083,0.8695542975,0.9170368543,Not_sig
Q9QXS1,Plec,Plectin,0.04632232005,25.55030126,0.496286675,0.6345035926,Not_sig
Q9QXS6,Dbn1,Drebrin,-0.04416062363,22.34295548,0.6263467371,0.7438353797,Not_sig
Q9QXT0,Cnpy2,Protein canopy homolog 2,-0.3137294955,21.67932524,0.07261407929,0.1787998965,Not_sig
Q9QXV0,Pcsk1n,ProSAAS,0.06926659506,21.26257578,0.6751674875,0.7849291458,Not_sig
Q9QXX4,Slc25a13,Calcium-binding mitochondrial carrier protein Aralar2,0.4691316143,19.79292851,0.001865146088,0.01781087654,Not_sig
Q9QXY6,Ehd3,EH domain-containing protein 3,0.2452955,22.92595177,0.01150890377,0.05347514945,Not_sig
Q9QXZ0,Macf1,Microtubule-actin cross-linking factor 1,-0.1406771537,19.16081837,0.2974829795,0.4462828221,Not_sig
Q9QY36,Naa10,N-alpha-acetyltransferase 10,0.02349048794,18.42072675,0.9334418693,0.9630332683,Not_sig
Q9QY40,Plxnb3,Plexin-B3,0.2543823154,18.53580018,0.2096281728,0.3556424724,Not_sig
Q9QY76,Vapb,Vesicle-associated membrane protein-associated protein B,0.02218317262,23.37849197,0.8084890935,0.8782683635,Not_sig
Q9QYA2,Tomm40,Mitochondrial import receptor subunit TOM40 homolog,-0.1695979326,21.87626732,0.1732202798,0.3123028525,Not_sig
Q9QYB1,Clic4,Chloride intracellular channel protein 4,0.0213860814,21.53787933,0.8366412775,0.8969207304,Not_sig
Q9QYB5,Add3,Gamma-adducin,0.167163528,22.62010743,0.1005090246,0.2186271389,Not_sig
Q9QYB8,Add2,Beta-adducin,0.1927525244,22.44043942,0.07203925144,0.1776132157,Not_sig
Q9QYC0,Add1,Alpha-adducin,-0.004493279097,22.97958647,0.9489534591,0.9705263513,Not_sig
Q9QYE6,Golga5,Golgin subfamily A member 5,-0.1121186306,18.69396329,0.4843174217,0.622949822,Not_sig
Q9QYE9,Plekhb1,Pleckstrin homology domain-containing family B member 1,-0.08892981779,21.27606117,0.5902421163,0.7149464215,Not_sig
Q9QYF1,Rdh11,Retinol dehydrogenase 11,0.05433827361,20.81961615,0.7388234303,0.8321677987,Not_sig
Q9QYF9,Ndrg3,Protein NDRG3,-0.05303464457,21.59890117,0.6826780235,0.7905998673,Not_sig
Q9QYG0,Ndrg2,Protein NDRG2,0.6275463771,23.99809959,0.005422715678,0.03370179874,Up
Q9QYH6,Maged1,Melanoma-associated antigen D1,-0.1435992333,20.45434658,0.5088173012,0.6442772715,Not_sig
Q9QYI3,Dnajc7,DnaJ homolog subfamily C member 7,-0.1882813433,19.77172308,0.04913224669,0.1385390568,Not_sig
Q9QYI4,Dnajb12,DnaJ homolog subfamily B member 12,0.04293434737,18.95875233,0.6991717716,0.8060394497,Not_sig
Q9QYJ0,Dnaja2,DnaJ homolog subfamily A member 2,-0.0270335994,22.07005111,0.7320255726,0.8279401922,Not_sig
Q9QYJ3,Dnajb1,DnaJ homolog subfamily B member 1,-0.1519555897,20.90646673,0.1079728525,0.2292549628,Not_sig
Q9QYR6,Map1a,Microtubule-associated protein 1A,-0.2039152232,23.46860205,0.1168278516,0.2414863268,Not_sig
Q9QYS9,Qki,Protein quaking,-0.1997404472,22.84992967,0.05016627134,0.1405390634,Not_sig
Q9QYY0,Gab1,GRB2-associated-binding protein 1,0.07958373525,20.50939356,0.6607621187,0.7735632433,Not_sig
Q9QZ06,Tollip,Toll-interacting protein,-0.2048495598,22.53503543,0.02063164791,0.07927188212,Not_sig
Q9QZ08,Nagk,N-acetyl-D-glucosamine kinase,0.1872246387,21.28842924,0.09125115474,0.20514075,Not_sig
